<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20171124,180000,227.6700000,227.8800000,227.3300000,227.7900000,478620
20171124,181500,227.7800000,227.8400000,227.5300000,227.6100000,743860
20171124,183000,227.6100000,227.9400000,227.6100000,227.8400000,959140
20171124,184500,228.0000000,228.0000000,228.0000000,228.0000000,593990
20171127,100000,228.3900000,229.0400000,227.5000000,227.9500000,1464420
20171127,101500,228.0200000,228.5500000,227.1500000,227.3100000,982890
20171127,103000,227.3100000,227.9300000,226.3800000,227.4200000,1173190
20171127,104500,227.4500000,227.7500000,226.8500000,227.2300000,391640
20171127,110000,227.2700000,227.2700000,226.1300000,226.7000000,1227030
20171127,111500,226.7000000,227.2800000,226.5000000,227.0200000,282430
20171127,113000,227.0200000,227.0800000,226.2800000,226.6600000,766200
20171127,114500,226.6900000,226.8800000,225.8000000,225.8800000,1225690
20171127,120000,225.9400000,226.2300000,225.5500000,225.8500000,955290
20171127,121500,225.9000000,226.1800000,225.5000000,226.0800000,845530
20171127,123000,226.0600000,226.5000000,225.8600000,226.4300000,532190
20171127,124500,226.4600000,227.0000000,226.3100000,226.6300000,806820
20171127,130000,226.7200000,226.8700000,226.3300000,226.4800000,414510
20171127,131500,226.4000000,226.5000000,226.1500000,226.1800000,151990
20171127,133000,226.2400000,226.4100000,226.0100000,226.3600000,209270
20171127,134500,226.3600000,226.7400000,226.2000000,226.2200000,193400
20171127,140000,226.2200000,226.4600000,226.0800000,226.3000000,179910
20171127,141500,226.3000000,226.4000000,226.0600000,226.1700000,135750
20171127,143000,226.1600000,226.3100000,226.0000000,226.1200000,250590
20171127,144500,226.1100000,226.1600000,226.0000000,226.0500000,181160
20171127,150000,226.0100000,226.0800000,225.2500000,225.3800000,1348270
20171127,151500,225.3600000,225.4200000,225.0500000,225.1500000,614800
20171127,153000,225.1800000,225.6200000,225.0500000,225.4900000,299880
20171127,154500,225.4700000,226.0500000,225.0000000,225.1200000,832800
20171127,160000,225.1300000,225.8500000,225.0000000,225.5800000,556440
20171127,161500,225.4600000,225.9300000,225.4100000,225.5600000,379980
20171127,163000,225.5600000,225.5700000,225.2200000,225.2700000,273650
20171127,164500,225.2600000,225.4500000,225.0900000,225.4500000,432430
20171127,170000,225.4900000,225.7000000,225.0000000,225.5600000,1116230
20171127,171500,225.5200000,225.9500000,225.3100000,225.5300000,616860
20171127,173000,225.5100000,226.4400000,225.4500000,225.8300000,1324790
20171127,174500,225.8300000,226.2100000,225.2500000,225.5900000,873970
20171127,180000,225.6200000,226.0900000,225.2000000,225.8500000,701850
20171127,181500,225.8900000,226.1500000,225.6500000,225.7900000,717220
20171127,183000,225.8700000,226.6400000,225.8700000,226.4200000,976010
20171127,184500,226.7600000,226.7600000,226.7600000,226.7600000,540000
20171128,100000,221.0000000,225.9800000,221.0000000,223.5500000,2841000
20171128,101500,223.6300000,224.3900000,223.5500000,223.8700000,1985440
20171128,103000,223.8700000,224.0000000,223.4000000,223.7500000,1026770
20171128,104500,223.7600000,224.8500000,223.7500000,224.6900000,1288350
20171128,110000,224.7000000,225.8000000,224.7000000,225.3000000,2123020
20171128,111500,225.3100000,225.5000000,224.3000000,224.6600000,958090
20171128,113000,224.7400000,225.6200000,224.7400000,225.1400000,971560
20171128,114500,225.0300000,225.2900000,225.0000000,225.0000000,471470
20171128,120000,225.0900000,225.2800000,224.7500000,224.9500000,592320
20171128,121500,224.9500000,225.0000000,224.5000000,224.8700000,832080
20171128,123000,224.8200000,225.4000000,224.7600000,225.2400000,689100
20171128,124500,225.2400000,225.3800000,224.7000000,224.8900000,429290
20171128,130000,224.8800000,225.0700000,224.7500000,224.9000000,260490
20171128,131500,224.9000000,225.5000000,224.6300000,225.4000000,696290
20171128,133000,225.3500000,225.7600000,225.1800000,225.2700000,650940
20171128,134500,225.2400000,225.5900000,225.0900000,225.0900000,258210
20171128,140000,225.0900000,225.4500000,224.8000000,225.2000000,632920
20171128,141500,225.2000000,225.4000000,224.8200000,225.1700000,527830
20171128,143000,225.1700000,225.8000000,225.0200000,225.2500000,843710
20171128,144500,225.3200000,225.5000000,225.1500000,225.2100000,379150
20171128,150000,225.2100000,225.2800000,225.1500000,225.1500000,170880
20171128,151500,225.2200000,225.4700000,225.1500000,225.3400000,799700
20171128,153000,225.3900000,225.8000000,225.3300000,225.7300000,894960
20171128,154500,225.7400000,226.2000000,225.6200000,226.0200000,1455300
20171128,160000,226.0600000,227.8800000,226.0200000,227.7900000,3207080
20171128,161500,227.7700000,228.2000000,227.1300000,227.4900000,2225360
20171128,163000,227.4900000,228.5700000,227.2000000,228.1800000,1405290
20171128,164500,228.1800000,229.6100000,227.9600000,229.4900000,2178460
20171128,170000,229.5700000,230.0000000,229.0000000,229.5000000,1966510
20171128,171500,229.5900000,229.8600000,229.0200000,229.2000000,883870
20171128,173000,229.2900000,229.5400000,229.1400000,229.3200000,425720
20171128,174500,229.3000000,229.4800000,229.1100000,229.2300000,570390
20171128,180000,229.2300000,229.3300000,228.6800000,229.0500000,1001580
20171128,181500,229.0600000,229.7000000,228.9000000,229.4600000,2003810
20171128,183000,229.4000000,229.9500000,229.3800000,229.7700000,1178400
20171128,184500,230.0000000,230.0000000,230.0000000,230.0000000,1170620
20171129,100000,230.1300000,231.3300000,229.5000000,229.6100000,2775150
20171129,101500,229.5600000,230.1700000,228.9500000,229.3200000,1039890
20171129,103000,229.3200000,230.8900000,229.2000000,230.5900000,1280550
20171129,104500,230.5900000,231.5000000,230.5400000,230.6000000,2026650
20171129,110000,230.6000000,230.8000000,230.0000000,230.2500000,919700
20171129,111500,230.2500000,231.1500000,230.2200000,230.6300000,353740
20171129,113000,230.5900000,230.6900000,230.1800000,230.3700000,426850
20171129,114500,230.3700000,230.3900000,229.2500000,229.6600000,1483720
20171129,120000,229.6600000,229.6600000,228.7400000,229.3900000,1341350
20171129,121500,229.3200000,229.8200000,228.3200000,228.5300000,1349420
20171129,123000,228.4700000,229.2100000,228.2100000,229.0700000,1264320
20171129,124500,229.0700000,229.3900000,228.3400000,228.3900000,533520
20171129,130000,228.3600000,229.4100000,228.3400000,229.0100000,568630
20171129,131500,229.0000000,229.1200000,228.7600000,228.9400000,327900
20171129,133000,228.9100000,229.0200000,228.7000000,228.8300000,414910
20171129,134500,228.7700000,228.7800000,227.9000000,228.0100000,1240770
20171129,140000,228.0200000,228.2700000,227.5100000,227.6800000,665340
20171129,141500,227.6800000,227.7000000,226.7000000,227.3700000,1601700
20171129,143000,227.3700000,227.9900000,227.0300000,227.8900000,911940
20171129,144500,227.8900000,228.2800000,227.7000000,228.0000000,688610
20171129,150000,228.0000000,229.3500000,227.8000000,228.5100000,929700
20171129,151500,228.5100000,229.1800000,228.3000000,228.3400000,900850
20171129,153000,228.4000000,228.4700000,227.5700000,227.5900000,680050
20171129,154500,227.5700000,227.7600000,226.9600000,227.2900000,1324260
20171129,160000,227.2300000,227.5800000,227.0500000,227.3100000,488860
20171129,161500,227.3100000,227.7200000,226.8900000,227.2500000,817070
20171129,163000,227.2500000,227.8000000,227.0000000,227.6100000,488580
20171129,164500,227.5700000,227.6900000,227.1800000,227.2200000,260710
20171129,170000,227.2200000,227.7100000,227.1000000,227.6800000,465630
20171129,171500,227.6600000,228.7000000,227.5100000,228.6100000,1331020
20171129,173000,228.6100000,229.0000000,228.1200000,228.5400000,1392290
20171129,174500,228.5400000,228.6300000,227.8500000,228.4000000,941320
20171129,180000,228.4000000,228.7500000,227.7800000,228.2600000,712520
20171129,181500,228.2600000,228.3300000,227.2500000,227.8500000,1113040
20171129,183000,227.8300000,228.0400000,227.6300000,227.7300000,558400
20171129,184500,228.2000000,228.2000000,228.2000000,228.2000000,708000
20171130,100000,228.0000000,228.0100000,226.5000000,226.7300000,1142290
20171130,101500,226.7500000,227.6800000,226.6600000,226.9700000,645330
20171130,103000,226.8900000,227.5800000,226.8800000,227.1600000,499310
20171130,104500,227.1400000,227.6800000,227.0400000,227.2600000,413690
20171130,110000,227.2900000,228.2000000,227.0000000,227.9500000,1120540
20171130,111500,227.9900000,228.7000000,227.9900000,228.5000000,1096570
20171130,113000,228.5000000,228.6000000,227.9100000,227.9500000,770970
20171130,114500,227.9500000,228.1000000,227.7000000,227.7100000,508400
20171130,120000,227.7200000,228.4900000,227.7000000,228.3100000,721050
20171130,121500,228.2700000,228.8000000,228.0000000,228.5500000,863870
20171130,123000,228.5600000,228.7800000,228.2600000,228.7600000,687390
20171130,124500,228.7700000,228.9200000,228.0500000,228.4000000,685320
20171130,130000,228.4200000,228.6700000,228.1500000,228.2200000,203350
20171130,131500,228.2000000,228.3400000,227.8100000,228.2500000,416800
20171130,133000,228.1700000,228.5500000,227.8100000,227.8300000,486000
20171130,134500,227.8500000,227.9700000,227.6200000,227.7500000,353090
20171130,140000,227.7600000,227.9300000,227.6000000,227.7000000,365200
20171130,141500,227.7100000,227.9400000,227.4400000,227.7500000,611050
20171130,143000,227.7500000,227.8500000,227.0000000,227.1900000,797020
20171130,144500,227.1900000,227.5800000,227.1500000,227.5400000,377690
20171130,150000,227.6000000,227.7000000,226.0500000,226.2600000,1657660
20171130,151500,226.1600000,226.7400000,225.8200000,225.9000000,1145100
20171130,153000,225.9000000,226.0800000,225.5000000,225.8500000,919050
20171130,154500,225.8900000,226.2600000,225.4100000,225.5200000,1110000
20171130,160000,225.5200000,226.0500000,225.2200000,225.6100000,998510
20171130,161500,225.6100000,226.1000000,225.3400000,225.4500000,905900
20171130,163000,225.4400000,225.8600000,225.3900000,225.5300000,452540
20171130,164500,225.6000000,226.1700000,225.4100000,226.1000000,626850
20171130,170000,226.1200000,226.4000000,225.6500000,225.7500000,1194540
20171130,171500,225.7800000,225.8300000,225.0000000,225.3200000,1587740
20171130,173000,225.3000000,225.3200000,224.8000000,224.8700000,2148230
20171130,174500,224.8700000,224.9100000,223.9500000,224.2000000,3101450
20171130,180000,224.1000000,224.7400000,223.8000000,224.3900000,3391590
20171130,181500,224.3600000,224.5100000,223.5600000,223.6500000,3230820
20171130,183000,223.6400000,223.6900000,222.3500000,222.7900000,3478350
20171130,184500,224.3500000,224.3500000,224.3500000,224.3500000,7391990
20171201,100000,224.5300000,225.7600000,223.7800000,225.1100000,1984870
20171201,101500,225.1100000,225.5000000,224.7600000,225.2400000,782310
20171201,103000,225.2000000,225.2600000,224.3000000,224.5300000,1013650
20171201,104500,224.5300000,224.9900000,224.2000000,224.8100000,426070
20171201,110000,224.8200000,224.9400000,223.5200000,224.3400000,1425640
20171201,111500,224.3100000,224.4000000,222.7200000,223.1200000,1657270
20171201,113000,223.1200000,223.2200000,221.5700000,221.6400000,2892440
20171201,114500,221.6200000,222.7000000,221.3400000,222.6300000,1750520
20171201,120000,222.6500000,222.7700000,221.0700000,221.2500000,1851150
20171201,121500,221.2500000,222.7000000,220.7600000,222.5200000,1997130
20171201,123000,222.6000000,223.9000000,222.5200000,223.2900000,2238200
20171201,124500,223.3400000,224.4300000,223.2400000,224.3800000,1028880
20171201,130000,224.3700000,225.3000000,223.6400000,224.9000000,1897170
20171201,131500,224.9700000,225.1600000,224.2400000,224.2400000,1559040
20171201,133000,224.2400000,224.9000000,224.2400000,224.3000000,812930
20171201,134500,224.3000000,224.5400000,224.1000000,224.3800000,668320
20171201,140000,224.2900000,224.7900000,223.9000000,224.0600000,425930
20171201,141500,224.0600000,224.2700000,223.9000000,223.9000000,514440
20171201,143000,223.9100000,224.1700000,222.9500000,222.9500000,733740
20171201,144500,222.9500000,223.6700000,222.7000000,223.3700000,1237070
20171201,150000,223.3700000,223.8400000,222.7300000,222.8200000,499550
20171201,151500,222.8700000,223.1000000,222.3800000,222.6300000,447860
20171201,153000,222.6800000,222.7900000,222.2600000,222.4400000,624840
20171201,154500,222.4000000,222.6700000,221.8200000,221.9900000,714200
20171201,160000,221.9700000,222.6300000,221.8300000,222.1100000,743590
20171201,161500,222.1000000,222.6700000,222.1000000,222.4100000,598420
20171201,163000,222.4700000,223.0500000,222.2200000,222.3200000,645680
20171201,164500,222.3400000,222.4000000,221.5000000,221.5200000,1041990
20171201,170000,221.5400000,223.3700000,221.5300000,223.0400000,1758390
20171201,171500,223.0100000,223.2300000,222.5300000,222.9000000,823530
20171201,173000,222.8200000,222.9100000,222.0500000,222.1200000,623250
20171201,174500,222.0800000,222.3400000,221.7000000,221.9300000,954880
20171201,180000,221.8500000,221.9800000,221.5000000,221.8700000,885240
20171201,181500,221.8700000,222.2300000,221.7000000,221.8700000,873770
20171201,183000,221.8000000,221.9600000,221.5500000,221.6600000,870070
20171201,184500,221.5000000,221.5000000,221.5000000,221.5000000,942530
20171204,100000,222.0000000,222.8800000,221.0000000,222.2500000,2036570
20171204,101500,222.2500000,222.4900000,221.0700000,221.0700000,1481060
20171204,103000,221.0700000,221.1600000,219.5500000,220.2400000,3229640
20171204,104500,220.1600000,220.9400000,220.0000000,220.7800000,704300
20171204,110000,220.7100000,221.2800000,220.0000000,220.5000000,1730210
20171204,111500,220.5000000,222.0000000,220.4900000,221.1100000,2099760
20171204,113000,221.1800000,222.1000000,221.1000000,221.8200000,1285650
20171204,114500,221.8200000,221.9600000,221.2700000,221.8100000,522990
20171204,120000,221.7500000,221.7800000,221.3000000,221.3100000,647750
20171204,121500,221.3100000,221.8200000,221.3000000,221.5300000,504350
20171204,123000,221.5600000,221.7600000,221.3200000,221.5100000,302190
20171204,124500,221.4900000,224.4700000,221.4900000,224.3800000,3397030
20171204,130000,224.4400000,224.8700000,223.8300000,224.5000000,2670030
20171204,131500,224.5000000,224.8100000,224.0000000,224.0100000,1690420
20171204,133000,224.0200000,224.3300000,224.0000000,224.1600000,410770
20171204,134500,224.1800000,224.2300000,223.2300000,224.2300000,1625030
20171204,140000,224.1200000,224.1500000,223.3100000,223.7100000,638910
20171204,141500,223.6100000,224.2000000,223.5000000,223.7100000,646090
20171204,143000,223.6800000,223.8900000,223.5600000,223.6700000,264330
20171204,144500,223.6500000,224.6600000,223.6200000,224.5600000,2166360
20171204,150000,224.5700000,224.8500000,224.3300000,224.5200000,2034230
20171204,151500,224.5200000,224.5200000,223.6500000,223.9000000,872800
20171204,153000,223.9900000,224.3000000,223.7600000,224.2700000,566230
20171204,154500,224.2700000,224.7900000,224.1000000,224.3000000,818740
20171204,160000,224.3600000,224.4900000,224.1100000,224.3000000,644240
20171204,161500,224.3400000,224.6300000,224.2500000,224.2500000,1067540
20171204,163000,224.2500000,224.4500000,224.2500000,224.2600000,237940
20171204,164500,224.2600000,224.4900000,224.2500000,224.4400000,596490
20171204,170000,224.4300000,224.4900000,224.2000000,224.3000000,855710
20171204,171500,224.3000000,225.1100000,224.1500000,224.9600000,1863590
20171204,173000,224.9600000,226.0000000,224.5900000,225.2000000,2180520
20171204,174500,225.2000000,225.5000000,224.8800000,225.1600000,1127140
20171204,180000,225.2100000,225.3100000,224.2500000,224.3000000,1223530
20171204,181500,224.3000000,224.5900000,224.1500000,224.2400000,938720
20171204,183000,224.2200000,224.4900000,224.1500000,224.3000000,737210
20171204,184500,224.6000000,224.6000000,224.6000000,224.6000000,1228150
20171205,100000,224.0000000,224.5500000,223.2900000,224.3500000,1166400
20171205,101500,224.3400000,224.3400000,222.1000000,223.0000000,2729550
20171205,103000,223.0000000,223.7100000,222.7000000,223.3900000,1128940
20171205,104500,223.3700000,224.4500000,223.3700000,223.7500000,1056790
20171205,110000,223.7900000,224.0500000,223.7500000,223.8600000,375600
20171205,111500,223.8700000,224.2400000,223.7500000,224.0500000,625550
20171205,113000,224.0300000,224.0300000,222.9100000,223.7200000,915120
20171205,114500,223.7100000,224.0000000,223.4200000,223.5500000,657380
20171205,120000,223.5500000,223.5500000,222.5500000,222.8900000,943680
20171205,121500,222.8700000,223.4700000,222.7100000,223.4000000,559880
20171205,123000,223.4000000,223.7500000,222.7800000,222.8600000,1252570
20171205,124500,222.9300000,223.3700000,222.5000000,223.1700000,826240
20171205,130000,223.1700000,223.6000000,222.9200000,223.1900000,982950
20171205,131500,223.1900000,223.1900000,222.8700000,223.0400000,503270
20171205,133000,223.0300000,223.1700000,222.8000000,223.0000000,513630
20171205,134500,223.0000000,223.0800000,222.2500000,222.2800000,1129580
20171205,140000,222.3100000,222.7500000,222.0000000,222.5700000,1359250
20171205,141500,222.5600000,222.7000000,222.3000000,222.4200000,254200
20171205,143000,222.4200000,222.9000000,222.3200000,222.4800000,256240
20171205,144500,222.4800000,222.7000000,222.0000000,222.0300000,354230
20171205,150000,222.0300000,223.1600000,222.0000000,222.9600000,868970
20171205,151500,222.9600000,222.9600000,222.5000000,222.6400000,313870
20171205,153000,222.6300000,223.0200000,222.6100000,222.7100000,330780
20171205,154500,222.7100000,223.0100000,222.7000000,222.7500000,234480
20171205,160000,222.7400000,223.4400000,222.0400000,223.1000000,1456240
20171205,161500,223.1300000,223.7000000,222.9300000,223.1000000,1059920
20171205,163000,223.1000000,223.8000000,223.0000000,223.8000000,768390
20171205,164500,223.7700000,224.3000000,223.5300000,224.1500000,1629420
20171205,170000,224.1500000,224.2800000,223.5700000,223.7800000,750450
20171205,171500,223.7800000,224.0400000,223.6100000,223.6100000,250800
20171205,173000,223.6100000,223.7000000,223.3000000,223.5700000,308030
20171205,174500,223.5500000,223.8000000,223.4800000,223.7000000,462200
20171205,180000,223.7000000,223.7000000,223.5300000,223.5300000,335740
20171205,181500,223.5300000,223.6700000,223.1100000,223.5900000,391600
20171205,183000,223.5800000,224.1400000,223.5800000,223.9100000,683040
20171205,184500,223.9100000,223.9100000,223.9100000,223.9100000,430130
20171206,100000,222.6500000,223.0000000,221.7600000,222.4700000,1348440
20171206,101500,222.3900000,222.4400000,221.5700000,222.3500000,856840
20171206,103000,222.3100000,222.8500000,222.1000000,222.4200000,379290
20171206,104500,222.3900000,222.4600000,222.1100000,222.3700000,257270
20171206,110000,222.3500000,223.5000000,222.0500000,223.4900000,2224420
20171206,111500,223.4500000,224.3000000,223.4000000,224.2400000,2028930
20171206,113000,224.2500000,224.8900000,224.1300000,224.4500000,2332360
20171206,114500,224.4800000,224.6100000,224.1100000,224.1300000,751780
20171206,120000,224.1300000,224.3400000,224.0600000,224.2600000,1048450
20171206,121500,224.2100000,224.3500000,224.0900000,224.2000000,178110
20171206,123000,224.2400000,224.3100000,223.6500000,224.0100000,476470
20171206,124500,223.9900000,224.2000000,223.9900000,224.1000000,296620
20171206,130000,224.1000000,224.1500000,223.8100000,223.9500000,215340
20171206,131500,223.8700000,224.4600000,223.8500000,224.2000000,374250
20171206,133000,224.2100000,224.4800000,224.1000000,224.4300000,229850
20171206,134500,224.3100000,224.4300000,223.8400000,223.9200000,260810
20171206,140000,223.8900000,223.9700000,223.5000000,223.6400000,422450
20171206,141500,223.6400000,224.1500000,223.5900000,223.9900000,408910
20171206,143000,224.0400000,224.0600000,223.5700000,223.6800000,298780
20171206,144500,223.7200000,224.0300000,223.6400000,223.9800000,135260
20171206,150000,223.9700000,224.3500000,223.9000000,224.2600000,335970
20171206,151500,224.2100000,224.3500000,224.0100000,224.1900000,507300
20171206,153000,224.1700000,224.1900000,223.6600000,223.8500000,175500
20171206,154500,223.8700000,223.9900000,223.7300000,223.9900000,50640
20171206,160000,223.9400000,224.1100000,223.8200000,223.9000000,140430
20171206,161500,223.9100000,224.2800000,223.8200000,224.0200000,371090
20171206,163000,224.0100000,224.0200000,223.7100000,223.8500000,155320
20171206,164500,223.8400000,224.2100000,223.7900000,224.0300000,222250
20171206,170000,224.0100000,224.3200000,223.9600000,224.2200000,203380
20171206,171500,224.1600000,224.2800000,224.0800000,224.1500000,125860
20171206,173000,224.1500000,224.3000000,223.9400000,224.2000000,474930
20171206,174500,224.1900000,224.5000000,224.1400000,224.4200000,1459240
20171206,180000,224.4200000,224.9000000,224.2200000,224.2900000,1492260
20171206,181500,224.3000000,224.3200000,223.5100000,223.5300000,1173080
20171206,183000,223.5600000,223.8100000,223.2300000,223.7200000,1003970
20171206,184500,223.7500000,223.7500000,223.7500000,223.7500000,683300
20171207,100000,223.8300000,223.9900000,223.0700000,223.9000000,1382920
20171207,101500,223.7800000,224.4800000,223.4000000,224.3200000,1385670
20171207,103000,224.3200000,224.7900000,224.0000000,224.3000000,1210210
20171207,104500,224.3000000,224.4700000,224.0000000,224.1900000,765720
20171207,110000,224.1500000,224.5900000,224.0000000,224.1700000,664070
20171207,111500,224.1100000,224.4100000,223.7800000,224.2300000,1119140
20171207,113000,224.2300000,224.5500000,223.9900000,224.1600000,711860
20171207,114500,224.1600000,224.4500000,224.0600000,224.4200000,198710
20171207,120000,224.4300000,224.5000000,224.1500000,224.1900000,643990
20171207,121500,224.2200000,224.3000000,223.9200000,224.0000000,532330
20171207,123000,223.9800000,223.9900000,223.5500000,223.9400000,573790
20171207,124500,223.9300000,223.9300000,223.1200000,223.2500000,867410
20171207,130000,223.2100000,223.6800000,223.1500000,223.6100000,320000
20171207,131500,223.6200000,223.6200000,222.8100000,223.0000000,877650
20171207,133000,222.9800000,223.1500000,222.8500000,222.9000000,707070
20171207,134500,222.8900000,223.3800000,222.8700000,223.1500000,308190
20171207,140000,223.1300000,223.2800000,222.8800000,222.9900000,332850
20171207,141500,222.9800000,223.5600000,222.8800000,223.0400000,284390
20171207,143000,223.0300000,223.3600000,222.9100000,223.0000000,139890
20171207,144500,222.9800000,223.0000000,222.1200000,222.4600000,1345980
20171207,150000,222.5000000,222.5800000,221.3800000,221.4400000,1496890
20171207,151500,221.4400000,221.7500000,220.6200000,221.7000000,1369610
20171207,153000,221.7400000,222.3000000,221.7000000,221.8000000,785070
20171207,154500,221.8000000,221.8500000,221.0000000,221.0000000,540980
20171207,160000,221.0200000,222.0000000,220.8200000,221.5700000,1582580
20171207,161500,221.6300000,223.1100000,221.6200000,222.4600000,1922420
20171207,163000,222.4500000,222.5300000,220.3200000,220.5000000,3168280
20171207,164500,220.4100000,220.5000000,219.2300000,219.5500000,5054040
20171207,170000,219.5500000,220.1900000,219.2500000,220.1900000,1378920
20171207,171500,220.1200000,220.4400000,219.9600000,220.2700000,616570
20171207,173000,220.2400000,220.3500000,219.6200000,219.8600000,1244670
20171207,174500,219.8400000,219.9600000,219.2500000,219.4300000,1674740
20171207,180000,219.4000000,220.4000000,219.2500000,220.2200000,786740
20171207,181500,220.3000000,220.5500000,220.0100000,220.1000000,953790
20171207,183000,220.1200000,220.4000000,219.9600000,220.2600000,649460
20171207,184500,219.8100000,219.8100000,219.8100000,219.8100000,608850
20171208,100000,219.9000000,221.0000000,219.6100000,220.9600000,1864860
20171208,101500,220.9700000,221.4800000,220.5000000,221.2600000,1134840
20171208,103000,221.2700000,221.9800000,221.0700000,221.2000000,1324360
20171208,104500,221.2100000,222.0000000,221.2000000,221.9400000,578290
20171208,110000,221.9400000,222.9000000,221.9000000,222.6300000,2066340
20171208,111500,222.6400000,223.0000000,222.2500000,222.4000000,1282280
20171208,113000,222.4900000,222.5000000,221.7500000,222.3000000,1234770
20171208,114500,222.3100000,222.9800000,221.9200000,221.9800000,750310
20171208,120000,222.0000000,222.0900000,221.3600000,221.7500000,1661960
20171208,121500,221.7500000,222.0000000,221.4000000,221.4300000,749770
20171208,123000,221.4400000,222.3800000,221.4000000,222.2800000,517710
20171208,124500,222.2700000,222.6500000,222.0900000,222.2400000,542270
20171208,130000,222.3100000,222.7000000,222.0200000,222.4500000,442110
20171208,131500,222.4900000,222.5800000,221.8000000,221.8500000,298900
20171208,133000,221.8900000,222.3800000,221.8900000,222.2900000,284790
20171208,134500,222.2900000,222.4500000,221.6000000,222.2400000,522900
20171208,140000,222.1800000,222.4300000,221.3300000,221.6000000,694710
20171208,141500,221.6100000,222.0000000,221.5700000,221.9700000,193030
20171208,143000,221.9700000,222.3000000,221.8400000,221.8400000,267780
20171208,144500,221.9300000,221.9600000,221.6000000,221.9400000,163520
20171208,150000,221.8700000,222.0000000,221.7200000,221.9500000,357790
20171208,151500,221.9500000,222.0000000,221.8000000,221.8600000,317720
20171208,153000,221.9100000,221.9100000,221.3700000,221.7900000,893150
20171208,154500,221.7900000,222.0000000,221.3800000,221.8400000,740000
20171208,160000,221.8500000,222.0000000,221.7000000,221.7700000,588440
20171208,161500,221.8400000,222.4600000,221.5800000,221.6800000,749900
20171208,163000,221.6800000,221.7900000,221.0000000,221.3800000,987560
20171208,164500,221.4000000,221.6700000,221.1300000,221.5500000,278460
20171208,170000,221.5200000,221.9600000,221.2300000,221.8500000,409060
20171208,171500,221.8200000,222.4100000,221.5300000,221.6000000,905600
20171208,173000,221.6000000,221.6400000,221.0000000,221.0800000,843070
20171208,174500,221.0600000,221.7500000,220.7300000,221.7200000,1165580
20171208,180000,221.7100000,221.8000000,221.1800000,221.1800000,846190
20171208,181500,221.2000000,221.2000000,220.2500000,220.3600000,1477940
20171208,183000,220.3600000,220.6900000,220.2600000,220.6400000,664720
20171208,184500,220.8900000,220.8900000,220.8900000,220.8900000,507080
20171211,100000,221.4000000,222.5100000,221.4000000,222.0000000,1085330
20171211,101500,222.0600000,222.2300000,221.6200000,222.0200000,548120
20171211,103000,222.0000000,222.1800000,221.1000000,221.4000000,704350
20171211,104500,221.4400000,221.9700000,221.4000000,221.6400000,320240
20171211,110000,221.6300000,222.4500000,221.5300000,222.1400000,1117440
20171211,111500,222.1500000,223.3500000,222.1500000,223.0200000,2113410
20171211,113000,223.0500000,223.1900000,222.8500000,222.9000000,680900
20171211,114500,222.8700000,223.7000000,222.8700000,223.3500000,948420
20171211,120000,223.3400000,223.6000000,223.1900000,223.3500000,455970
20171211,121500,223.3100000,223.9700000,223.2700000,223.9200000,1057290
20171211,123000,223.9100000,224.2000000,223.5600000,223.6100000,785700
20171211,124500,223.6300000,223.9200000,223.5000000,223.5400000,411780
20171211,130000,223.5900000,224.4400000,223.5800000,224.3100000,1382200
20171211,131500,224.3000000,224.3700000,224.0300000,224.1200000,269790
20171211,133000,224.0900000,224.1000000,223.6400000,223.9100000,542140
20171211,134500,223.8700000,224.2900000,223.8700000,224.0700000,402000
20171211,140000,224.1200000,224.5800000,224.1000000,224.2600000,929260
20171211,141500,224.2600000,224.3500000,224.1500000,224.3000000,176010
20171211,143000,224.2900000,224.3500000,223.8900000,224.1000000,711630
20171211,144500,224.1600000,224.1800000,223.8500000,223.9200000,536120
20171211,150000,223.9100000,223.9500000,223.5400000,223.7000000,518830
20171211,151500,223.6900000,224.0000000,223.5000000,223.6300000,626210
20171211,153000,223.6300000,223.7300000,223.4000000,223.6500000,520810
20171211,154500,223.6500000,224.3100000,223.6500000,224.1400000,521970
20171211,160000,224.1400000,224.1600000,223.9100000,223.9600000,169810
20171211,161500,224.0300000,224.1900000,223.9200000,224.1000000,275800
20171211,163000,224.0700000,224.2400000,223.9900000,224.0900000,222760
20171211,164500,224.0800000,224.4000000,223.9500000,224.1900000,408790
20171211,170000,224.1900000,224.4200000,223.7700000,223.8600000,527360
20171211,171500,223.8600000,224.0100000,223.7100000,223.7800000,341580
20171211,173000,223.8000000,224.2500000,223.7700000,224.2000000,657200
20171211,174500,224.2100000,225.6500000,224.2000000,225.6000000,4099360
20171211,180000,225.6000000,226.0000000,225.2300000,225.8500000,2792940
20171211,181500,225.8500000,226.7900000,225.7800000,226.6100000,2804610
20171211,183000,226.6200000,227.3000000,226.6200000,227.0300000,2924290
20171211,184500,227.6900000,227.6900000,227.6900000,227.6900000,1921880
20171212,100000,228.9200000,230.5000000,228.1200000,228.4600000,4848880
20171212,101500,228.4600000,229.0500000,228.1100000,228.8500000,1370360
20171212,103000,228.9000000,228.9400000,228.1200000,228.2000000,1000700
20171212,104500,228.2000000,228.6500000,228.1200000,228.3000000,672030
20171212,110000,228.2900000,228.5000000,227.5500000,228.1400000,2013830
20171212,111500,228.0700000,228.0800000,227.0600000,227.1500000,1967930
